# Integration weights for the "1d Gauss, m=80" formula (Table 2) over the reference triangle [(0, 0), (1, 0), (0, 1)].
# The integration point coordinates (x_i, y_i, z_i) are barycentric i.e. x_i + y_i + z_i = 1.
# For the reference triangle, \int f(r) dr is approximated by \sum_i w_i f((y_i, z_i))
# 
# w_i x_i y_i z_i
1.687989785900973622e-04 1.401534349964654869e-01 3.549793600645097524e-01 5.048672049390248162e-01
1.620078658240465825e-04 1.346666973147607749e-01 3.410826001945683750e-01 5.242507024906708502e-01
1.550102929819434426e-04 1.291902763224517248e-01 3.272119703427723292e-01 5.435977533347760016e-01
1.478463221660799535e-04 1.237324090769563734e-01 3.133883332540925992e-01 5.628792576689510829e-01
1.405558643013735793e-04 1.183013047291076036e-01 2.996324809919517773e-01 5.820662142789406746e-01
1.331784438804199330e-04 1.129051321758114401e-01 2.859651036649882294e-01 6.011297641592003860e-01
1.257529677580003621e-04 1.075520077732511348e-01 2.724067583071706489e-01 6.200412339195782163e-01
1.183174993757728558e-04 1.022499831291192596e-01 2.589778379580709999e-01 6.387721789128097960e-01
1.109090397626231848e-04 9.700703299223545351e-02 2.456985409898014283e-01 6.572944260179631737e-01
1.035633166128477263e-04 9.183104325777136090e-02 2.325888407267513447e-01 6.755801160154772944e-01
9.631458269322640600e-05 8.672979910611777754e-02 2.196684554038197401e-01 6.936017454900624823e-01
8.919542477140635138e-05 8.171097329323906422e-02 2.069568185083281442e-01 7.113322081984327916e-01
8.223658419228160280e-05 7.678211461012440786e-02 1.944730495502248746e-01 7.287448358396506620e-01
7.546679015653056364e-05 7.195063652869759796e-02 1.822359253045445215e-01 7.458134381667579360e-01
6.891260667668543084e-05 6.722380605125921615e-02 1.702638515693782884e-01 7.625123423793624955e-01
6.259829410146701553e-05 6.260873278023793009e-02 1.585748354818365957e-01 7.788164317379254742e-01
5.654568600918356993e-05 5.811235822468885370e-02 1.471864584336433635e-01 7.947011833416678384e-01
5.077408217628096287e-05 5.374144535962410707e-02 1.361158496271053786e-01 8.101427050132705698e-01
4.530015822822899119e-05 4.950256845388500970e-02 1.253796603112358188e-01 8.251177712348791715e-01
4.013789247740776463e-05 4.540210318184811911e-02 1.149940387367724970e-01 8.396038580813793839e-01
3.529851034725019790e-05 4.144621703386275335e-02 1.049746058678220351e-01 8.535791770983152116e-01
3.079044667394723462e-05 3.764086003981936823e-02 9.533643188659524093e-02 8.670227080735853908e-01
2.661932606766497850e-05 3.399175581983504557e-02 8.609401352666395946e-02 8.799142306535010505e-01
2.278796140459118192e-05 3.050439297551554851e-02 7.726125226882912811e-02 8.922343547556552679e-01
1.929637041027429430e-05 2.718401683476756592e-02 6.885143343245203607e-02 9.039645497327803980e-01
1.614181018413424188e-05 2.403562156260385940e-02 6.087720619377617881e-02 9.150871722436200173e-01
1.331882940542195551e-05 2.106394264986366505e-02 5.335056456142284187e-02 9.255854927887134931e-01
1.081933785294433881e-05 1.827344979122913493e-02 4.628282933789679143e-02 9.354437208708741291e-01
8.632692765202784203e-06 1.566834016340457048e-02 3.968463109461889404e-02 9.446470287419765910e-01
6.745801464855325484e-06 1.325253211384813667e-02 3.356589418680161474e-02 9.531815736993503041e-01
5.143239572224331725e-06 1.102965927008048297e-02 2.793582183356047022e-02 9.610345188963590468e-01
3.807384037536535839e-06 9.003065079506322732e-03 2.280288228842103360e-02 9.681940526320726992e-01
2.718560131268864786e-06 7.175797790253901631e-03 1.817479612683686740e-02 9.746494060829092865e-01
1.855201446944779272e-06 5.550605885870085743e-03 1.405852468322449367e-02 9.803908694309053651e-01
1.194021891515222426e-06 4.129933994048595736e-03 1.046025968862612787e-02 9.854098063173253319e-01
7.101985656344575115e-07 2.915919313077441899e-03 7.385414219651886825e-03 9.896986664672706713e-01
3.775643706303545846e-07 1.910388684104979973e-03 4.838615283137226442e-03 9.932509960327577936e-01
1.688091234239379081e-07 1.114856804268149482e-03 2.823699290371517456e-03 9.960614439053603331e-01
5.568793347326862527e-08 5.305282315102299862e-04 1.343717134884625519e-03 9.981257546336050890e-01
9.235817682409913854e-09 1.583271471001790331e-04 4.010095746841413344e-04 9.994406632782156796e-01
9.744297950967485697e-06 2.655931556323443687e-01 7.341864927416174025e-01 2.203516260382287761e-04
2.264732719001660835e-05 2.653433622979973205e-01 7.334959821310640393e-01 1.160655570938640135e-03
3.548445873570149194e-05 2.648943593138234909e-01 7.322547907856159499e-01 2.850849900560559202e-03
4.819009427267572986e-05 2.642467221191839855e-01 7.304645094081860801e-01 5.288768472629934436e-03
6.071548732560678611e-05 2.634014125764340686e-01 7.281277969014390283e-01 8.470790522126903088e-03
7.301390960623454530e-05 2.623596991843472614e-01 7.252481598115552153e-01 1.239214100409752328e-02
8.503996284015529893e-05 2.611231478023944841e-01 7.218299266871009978e-01 1.704692551050451810e-02
9.674967727031893376e-05 2.596936179218241603e-01 7.178782377710730689e-01 2.242814430710277085e-02
1.081007049278831137e-04 2.580732595035419852e-01 7.133990362597594226e-01 2.852770423669859223e-02
1.190525240433456080e-04 2.562645096228144959e-01 7.083990590276036947e-01 3.533643134958180942e-02
1.295666382933317222e-04 2.542700887563598133e-01 7.028858263635057169e-01 4.284408488013446981e-02
1.396067660990812725e-04 2.520929966698305935e-01 6.968676306024788047e-01 5.103937272769060174e-02
1.491390178358570958e-04 2.497365078959564166e-01 6.903535236257509755e-01 5.990996847829260785e-02
1.581320595882992300e-04 2.472041668042590512e-01 6.833533032318476197e-01 6.944252996389332910e-02
1.665572623919727986e-04 2.444997822672051457e-01 6.758774983920843304e-01 7.962271934071052382e-02
1.743888360661728209e-04 2.416274219297070980e-01 6.679373534095945919e-01 9.043522466069831012e-02
1.816039468657719761e-04 2.385914060900481415e-01 6.595448110041991496e-01 1.018637829057527089e-01
1.881828182890272583e-04 2.353963012011533462e-01 6.507124943477923251e-01 1.138912044510543287e-01
1.941088144840681000e-04 2.320469130018345538e-01 6.414536880768501037e-01 1.264993989213153425e-01
1.993685058027551546e-04 2.285482792882544967e-01 6.317823183103917772e-01 1.396694024013537261e-01
2.039517161578831175e-04 2.249056623364367735e-01 6.217129317033128766e-01 1.533814059602503499e-01
2.078515519481759384e-04 2.211245409871883671e-01 6.112606735665178093e-01 1.676147854462938236e-01
2.110644124251127623e-04 2.172106024053214735e-01 6.004412650867122503e-01 1.823481325079662763e-01
2.135899814856711155e-04 2.131697335255612336e-01 5.892709796800853495e-01 1.975592867943534170e-01
2.154312009850356394e-04 2.090080121979941974e-01 5.777666185154324285e-01 2.132253692865733741e-01
2.165942257726625217e-04 2.047316980463746994e-01 5.659454852435157335e-01 2.293228167101095671e-01
2.170883607630418825e-04 2.003472230530328191e-01 5.538253599706678409e-01 2.458274169762993400e-01
2.169259804585356227e-04 1.958611818845451547e-01 5.414244725157750793e-01 2.627143455996797661e-01
2.161224314451444647e-04 1.912803219727166049e-01 5.287614749908626788e-01 2.799582030364207164e-01
2.146959184822833566e-04 1.866115333657923925e-01 5.158554137465182210e-01 2.975330528876893865e-01
2.126673749041353939e-04 1.818618383651626758e-01 5.027257007243501885e-01 3.154124609104871357e-01
2.100603181422455170e-04 1.770383809631488337e-01 4.893920842595669840e-01 3.335695347772842378e-01
2.069006912661935796e-04 1.721484160977549971e-01 4.758746193775916788e-01 3.519769645246533241e-01
2.032166915209392935e-04 1.671992987405489517e-01 4.621936376293886428e-01 3.706070636300623500e-01
1.990385869152562644e-04 1.621984728340831738e-01 4.483697165108715410e-01 3.894318106550452852e-01
1.943985219851076759e-04 1.571534600954965222e-01 4.344236485123909586e-01 4.084228913921125748e-01
1.893303139184631962e-04 1.520718487031315624e-01 4.203764098448371511e-01 4.275517414520312864e-01
1.838692402835993031e-04 1.469612818831991241e-01 4.062491288894429786e-01 4.467895892273578973e-01
1.780518196508218312e-04 1.418294464136336530e-01 3.920630544186728961e-01 4.661074991676933954e-01
1.719155864378814065e-04 1.366840610624500685e-01 3.778395236360536646e-01 4.854764153014962669e-01
1.654988613414711636e-04 1.315328649779826664e-01 3.635999300829925174e-01 5.048672049390248162e-01
1.588405187412342029e-04 1.263836060484710977e-01 3.493656914608580522e-01 5.242507024906708502e-01
1.519797524783392175e-04 1.212440292485008619e-01 3.351582174167231920e-01 5.435977533347760016e-01
1.449558414179052642e-04 1.161218649898253519e-01 3.209988773412236207e-01 5.628792576689510829e-01
1.378079162032816083e-04 1.110248174940936527e-01 3.069089682269657282e-01 5.820662142789406746e-01
1.305747286004700506e-04 1.059605532049701093e-01 2.929096826358295602e-01 6.011297641592003860e-01
1.232944248128331878e-04 1.009366892570756624e-01 2.790220768233461213e-01 6.200412339195782163e-01
1.160043241198225027e-04 9.596078201909663541e-02 2.652670390680936241e-01 6.387721789128097960e-01
1.087407041588989067e-04 9.104031572828874541e-02 2.516652582537480809e-01 6.572944260179631737e-01
1.015385941273584382e-04 8.618269123347810368e-02 2.382371927510446019e-01 6.755801160154772944e-01
9.443157713066314257e-05 8.139521486348333390e-02 2.250030396464541282e-01 6.936017454900624823e-01
8.745160284638479106e-05 7.668508743770863223e-02 2.119827043638585762e-01 7.113322081984327916e-01
8.062881160841971347e-05 7.205939343543166231e-02 1.991957707249177312e-01 7.287448358396506620e-01
7.399137094502692314e-05 6.752509034008158384e-02 1.866614714931604802e-01 7.458134381667579360e-01
6.756532552699448752e-05 6.308899817453184067e-02 1.743986594461056638e-01 7.625123423793624955e-01
6.137446139925334355e-05 5.875778924314856155e-02 1.624257790189259643e-01 7.788164317379254742e-01
5.544018528108109086e-05 5.453797809602678459e-02 1.507608385623053215e-01 7.947011833416678384e-01
4.978141962717867069e-05 5.043591173050687715e-02 1.394213832562225530e-01 8.101427050132705698e-01
4.441451404493388288e-05 4.645776004471391385e-02 1.284244687204069146e-01 8.251177712348791715e-01
3.935317356266921534e-05 4.260950655747453020e-02 1.177866353611461414e-01 8.396038580813793839e-01
3.460840414032434660e-05 3.889693940858973686e-02 1.075238834930950516e-01 8.535791770983152116e-01
3.018847570818477120e-05 3.532564265297932771e-02 9.765164927343528145e-02 8.670227080735853908e-01
2.609890291204844571e-05 3.190098786182204993e-02 8.818478148467689959e-02 8.799142306535010505e-01
2.234244363475361479e-05 2.862812604332531929e-02 7.913751920101941284e-02 8.922343547556552679e-01
1.891911525530404905e-05 2.551197989529740973e-02 7.052347037192224777e-02 9.039645497327803980e-01
1.582622849840574405e-05 2.255723640120255169e-02 6.235559135517737550e-02 9.150871722436200173e-01
1.305843861976988328e-05 1.976833978088632371e-02 5.464616743040023872e-02 9.255854927887134931e-01
1.060781356668713153e-05 1.714948480664990615e-02 4.740679432247596470e-02 9.354437208708741291e-01
8.463918649775715916e-06 1.470461049487781224e-02 4.064836076314565227e-02 9.446470287419765910e-01
6.613917161076233176e-06 1.243739418296185839e-02 3.438103211768783751e-02 9.531815736993503041e-01
5.042686276417184687e-06 1.035124600093628722e-02 2.861423510270466597e-02 9.610345188963590468e-01
3.732947486798097278e-06 8.449303747143588339e-03 2.335664362078365697e-02 9.681940526320726992e-01
2.665410714989433624e-06 6.734428177793572168e-03 1.861616573929708585e-02 9.746494060829092865e-01
1.818931190182112426e-06 5.209198722461394482e-03 1.439993184663329595e-02 9.803908694309053651e-01
1.170678075857454897e-06 3.875909644461161818e-03 1.071428403821345077e-02 9.854098063173253319e-01
6.963137746483031341e-07 2.736566687098207495e-03 7.564766845631176739e-03 9.896986664672706713e-01
3.701827697321070762e-07 1.792884326011545681e-03 4.956119641230605222e-03 9.932509960327577936e-01
1.655088078379673567e-07 1.046284092211413608e-03 2.892272002428253330e-03 9.960614439053603331e-01
5.459920230125273662e-08 4.978964535833352301e-04 1.376348912811631298e-03 9.981257546336050890e-01
9.055252127490874490e-09 1.485887467717050825e-04 4.107479750126152851e-04 9.994406632782156796e-01
9.535153573176813712e-06 2.485431650944050497e-01 7.512364832795567215e-01 2.203516260382287761e-04
2.216124177087078651e-05 2.483094074669154883e-01 7.505299369621458716e-01 1.160655570938640135e-03
3.472284665437343128e-05 2.478892286315171334e-01 7.492599214679223074e-01 2.850849900560559202e-03
4.715577786188372228e-05 2.472831670867255971e-01 7.474280644406444685e-01 5.288768472629934436e-03
5.941233517622995764e-05 2.464921229472810116e-01 7.450370865305920853e-01 8.470790522126903088e-03
7.144679325044370460e-05 2.455172832795416427e-01 7.420905757163608341e-01 1.239214100409752328e-02
8.321472820498281139e-05 2.443601134212270432e-01 7.385929610682684388e-01 1.704692551050451810e-02
9.467311401702266350e-05 2.430223534918793393e-01 7.345495022010178898e-01 2.242814430710277085e-02
1.057805116430882419e-04 2.415060154337378417e-01 7.299662803295635660e-01 2.852770423669859223e-02
1.164972690428576194e-04 2.398133798718394272e-01 7.248501887785787634e-01 3.533643134958180942e-02
1.267857161494642475e-04 2.379469926394621737e-01 7.192089224804033565e-01 4.284408488013446981e-02
1.366103501050217506e-04 2.359096609296157943e-01 7.130509663426936040e-01 5.103937272769060174e-02
1.459380086665412507e-04 2.337044490634678229e-01 7.063855824582395693e-01 5.990996847829260785e-02
1.547380304465621769e-04 2.313346738765637012e-01 6.992227961595429697e-01 6.944252996389332910e-02
1.629824009514902361e-04 2.288038997273902364e-01 6.915733809318992398e-01 7.962271934071052382e-02
1.706458835419144668e-04 2.261159331347509793e-01 6.834488422045507106e-01 9.043522466069831012e-02
1.777061345592628977e-04 2.232748170515106434e-01 6.748614000427366477e-01 1.018637829057527089e-01
1.841438019699453965e-04 2.202848247830584971e-01 6.658239707658871742e-01 1.138912044510543287e-01
1.899426069816666891e-04 2.171504535594983576e-01 6.563501475191862999e-01 1.264993989213153425e-01
1.950894081902859766e-04 2.138764177711556247e-01 6.464541798274906492e-01 1.396694024013537261e-01
1.995742479205797604e-04 2.104676418775306979e-01 6.361509521622189522e-01 1.533814059602503499e-01
2.033903805304125079e-04 2.069292530003371544e-01 6.254559615533690220e-01 1.676147854462938236e-01
2.065342825550566615e-04 2.032665732117476254e-01 6.143852942802860984e-01 1.823481325079662763e-01
2.090056446760904063e-04 1.994851115294391519e-01 6.029556016762074311e-01 1.975592867943534170e-01
2.108073456069025015e-04 1.955905556304676218e-01 5.911840750829590041e-01 2.132253692865733741e-01
2.119454080938292960e-04 1.915887632964333731e-01 5.790884199934570598e-01 2.293228167101095671e-01
2.124289373375835475e-04 1.874857536027988991e-01 5.666868294209017609e-01 2.458274169762993400e-01
2.122700422433943554e-04 1.832876978656128308e-01 5.539979565347074031e-01 2.627143455996797661e-01
2.114837400095327040e-04 1.790009103592510309e-01 5.410408866043282528e-01 2.799582030364207164e-01
2.100878446619712492e-04 1.746318388191395732e-01 5.278351082931710403e-01 2.975330528876893865e-01
2.081028402373475208e-04 1.701870547437407399e-01 5.144004843457721243e-01 3.154124609104871357e-01
2.055517394065133367e-04 1.656732435103891454e-01 5.007572217123266167e-01 3.335695347772842378e-01
2.024599284162612630e-04 1.610971943198451495e-01 4.869258411555014709e-01 3.519769645246533241e-01
1.988549993068166753e-04 1.564657899846882971e-01 4.729271463852493529e-01 3.706070636300623500e-01
1.947665704368815669e-04 1.517859965769107200e-01 4.587821927680440504e-01 3.894318106550452852e-01
1.902260964159608724e-04 1.470648529502816548e-01 4.445122556576058259e-01 4.084228913921125748e-01
1.852666686050049498e-04 1.423094601532379211e-01 4.301387983947307925e-01 4.275517414520312864e-01
1.799228074007522705e-04 1.375269707482369430e-01 4.156834400244051597e-01 4.467895892273578973e-01
1.742302475660242032e-04 1.327245780536182029e-01 4.011679227786884017e-01 4.661074991676933954e-01
1.682257179076914746e-04 1.279095053241692814e-01 3.866140793743343962e-01 4.854764153014962669e-01
1.619467166354597934e-04 1.230889948866649153e-01 3.720438001743102685e-01 5.048672049390248162e-01
1.554312837581449478e-04 1.182702972467187807e-01 3.574790002626103691e-01 5.242507024906708502e-01
